station_name,latitude,longitude,total_bikes,station,distance,review_count,rating,popularity,price
Lajeunesse / Villeray,45.54218173507584,-73.62268656492233,14,737,584.9553571428571,43.76923076923077,8.081875,0.8644651162790697,1.5535714285714286
Parc Ferland (Belleherbe / Albanel),45.59573798024675,-73.59529852867126,14,738,673.5714285714286,6.666666666666667,7.757460317460317,0.7839411764705883,1.3015873015873016
Querbes / Laurier,45.51748721436461,-73.59788417816162,14,739,611.8968253968254,149.28571428571428,8.350873015873017,0.9381326530612245,1.6825396825396826
Parc Summerlea (53e avenue / St-Joseph),45.43836713933041,-73.71546685695648,14,740,816.1538461538462,10.6,6.806153846153847,0.758625,1.6153846153846154
Hôpital Santa Cabrini (de Pontoise / d'Évreux),45.58135403391153,-73.57260999085156,14,741,674.5384615384615,9.451612903225806,8.095128205128205,0.8588297872340426,1.6538461538461537
Bloomfied / Elmwood,45.51825588419192,-73.60320568084717,14,742,724.2272727272727,177.1,8.286287878787878,0.9300980392156863,1.6666666666666667
Métro Crémazie (Crémazie / Lajeunesse),45.54640752148169,-73.63842844963074,14,743,659.72,20.225806451612904,7.760599999999999,0.8192028985507246,1.47
Durocher / Bernard,45.52222528598142,-73.60668718814848,14,744,621.4776119402985,127.3529411764706,8.270820895522387,0.93108,1.7238805970149254
Parc Charleroi (Alfred / Louis-Francoeur),45.59953472156509,-73.62360253930092,14,745,642.8513513513514,4.620689655172414,7.661756756756757,0.8367777777777778,1.4324324324324325
Christophe-Colomb / Gilford,45.52970275925261,-73.58288526535034,13,746,593.6159420289855,266.13793103448273,8.239420289855072,0.9361926605504587,1.5434782608695652
Émile / 7e Avenue,45.56347239088534,-73.69302749633789,13,747,718.4795918367347,2.5483870967741935,7.454591836734694,0.7933582089552239,1.3265306122448979
Rousselot / Jarry,45.55081979211847,-73.62088680267334,13,748,648.6184210526316,14.92,8.024736842105263,0.8503333333333333,1.3421052631578947
11e avenue / du Souvenir,45.56933906192115,-73.70472729206085,13,749,818.964705882353,6.8076923076923075,7.56164705882353,0.7894406779661016,1.5294117647058822
LaSalle / Crawford,45.43791516514076,-73.58253550531117,13,750,391.875,4.0,8.25875,0.9055714285714286,1.125
Notre-Dame / St-Gabriel,45.50714391928411,-73.55511903762817,13,751,413.0,269.42857142857144,8.364210526315789,0.9672637362637363,1.9022556390977443
Parc Armand-Bombardier (Perras / Armand-Bombardier),45.6391233,-73.5961118,13,752,651.1739130434783,2.2857142857142856,7.392608695652174,0.8931250000000001,1.3043478260869565
de Bordeaux / Jean-Talon,45.54975479298636,-73.60556602478027,13,753,518.2210526315789,13.5,7.9811578947368425,0.840159420289855,1.3894736842105264
41e avenue / Victoria,45.44053238705948,-73.70242863893507,13,754,749.32,4.833333333333333,7.033199999999999,0.8448421052631578,1.24
CHSLD St-Michel (8e avenue / Jarry),45.5616903,-73.610512,13,755,445.15384615384613,9.55,6.914615384615384,0.9206222222222221,1.2615384615384615
Beaubien / 8e avenue,45.55345684597528,-73.58784198760986,13,756,685.5227272727273,14.484848484848484,8.218068181818182,0.8761454545454546,1.5681818181818181
Lapierre / Serge,45.43854405099729,-73.62021625041962,13,757,506.5925925925926,9.566666666666666,7.4917592592592595,0.8719743589743589,1.3703703703703705
Hôpital Sacré-Coeur (Forbes),45.531943590076395,-73.71360540390015,13,758,624.4905660377359,11.325,7.734716981132076,0.8317272727272726,1.3867924528301887
Parc Joyce (Rockland / Lajoie),45.515617,-73.614991,13,759,662.2444444444444,67.30434782608695,7.919666666666666,0.8032686567164179,1.6555555555555554
du Marché Central / Crémazie,45.53341740599902,-73.64888370037079,13,760,523.2828282828283,13.733333333333333,7.492828282828283,0.8413333333333334,1.393939393939394
Parc Marlborough (Beauzèle / Robichaud),45.52234149817879,-73.72167885303497,13,761,737.1,7.970588235294118,7.608,0.8647121212121212,1.38
Centre des loisirs (Tassé / Grenet),45.51473429416659,-73.69144901633263,13,762,650.7171717171717,33.303030303030305,7.542626262626263,0.7872878787878788,1.5151515151515151
St-André / Rachel,45.52435318759273,-73.57596650719643,13,763,521.0204081632653,337.0625,8.473809523809525,0.9433565217391304,1.6666666666666667
Parc Champdoré (Champdoré / de Lille),45.5692509593831,-73.63642623429769,13,764,616.3058823529411,5.217391304347826,7.785647058823529,0.7982258064516129,1.3411764705882352
de Rouen / Hogan,45.53636263222538,-73.55421245098114,13,765,666.054347826087,21.59259259259259,7.7966304347826085,0.8242307692307693,1.3043478260869565
2e avenue / Centrale,45.43289463113104,-73.59685689210892,13,766,478.0487804878049,5.909090909090909,7.758048780487805,0.7728,1.3414634146341464
Métro St-Michel (Shaughnessy / St-Michel),45.55897660298603,-73.59951764345168,13,767,622.0769230769231,9.035714285714286,7.760549450549451,0.8657619047619047,1.4175824175824177
Parc du Mail (Bois de Coulonges / du Mail),45.59833498124187,-73.54596734046936,13,768,795.3809523809524,3.4705882352941178,7.226349206349206,0.7850652173913043,1.4126984126984128
Parc Beaulac (rue Élizabeth),45.5200557245067,-73.67795147001743,13,769,708.4418604651163,29.441176470588236,7.990232558139534,0.8492500000000001,1.372093023255814
de l'Hôtel-de-Ville / Rachel,45.51989655507833,-73.58010649681091,13,770,509.13194444444446,371.4117647058824,8.49798611111111,0.9485636363636364,1.6666666666666667
du Tricentenaire / Prince-Albert,45.64954588445726,-73.49191546440125,13,771,583.625,9.0,7.783125,0.9067333333333334,1.0625
Parc Eusèbe-Ménard (Gouin / St-Vital),45.59253950875074,-73.64874824881554,12,772,777.4883720930233,6.7272727272727275,7.625813953488372,0.70075,1.441860465116279
Lanaudière / Jean-Talon,45.545350334193245,-73.61032962799072,12,773,717.2765957446809,32.59090909090909,8.245851063829788,0.8793472222222223,1.351063829787234
Sabrevois / des Récollets,45.583287878804136,-73.63276362419128,12,774,624.6288659793814,8.823529411764707,7.328762886597938,0.7480952380952381,1.443298969072165
de la Roche / Everett,45.544867,-73.614841,12,775,728.9711538461538,58.0,8.107403846153845,0.8511066666666667,1.4807692307692308
CCI Outremont (Dollard / Ducharme),45.52001910239163,-73.61890733242035,12,776,627.4545454545455,61.74193548387097,8.021717171717171,0.8656323529411765,1.7878787878787878
Lajeunesse / de Liège,45.545580534390176,-73.63490000367165,12,777,615.3092783505155,25.541666666666668,7.9069072164948455,0.7888767123287671,1.422680412371134
Métro Acadie (de l'Acadie / Beaumont),45.52357479400008,-73.62344294786453,12,778,693.91,63.0,7.9025,0.8770000000000001,1.59
Legrand / Cartier,45.55233742797057,-73.70748996734619,12,779,618.1590909090909,2.0625,7.018636363636364,0.7982857142857143,1.2727272727272727
Jeanne-Mance / Beaubien,45.527650097960205,-73.61229971051216,12,780,672.0909090909091,125.56666666666666,8.301666666666666,0.9386470588235295,1.7045454545454546
Shearer / Centre,45.4828250990486,-73.56206325352105,12,781,578.5140186915888,52.3125,8.02214953271028,0.9307066666666667,1.8317757009345794
Parc Félix-Leclerc (François-Boivin / St-Zotique),45.5914549914687,-73.56275528669356,11,782,723.7614678899082,11.13888888888889,7.084036697247706,0.8451780821917808,1.5963302752293578
CÉGEP du Vieux-Montréal (Ontario / de l'Hôtel-de-Ville),45.51401222645779,-73.56598667800426,11,783,549.5230769230769,157.46875,8.272692307692308,0.9674489795918367,1.823076923076923
Bibliothèque Jean-Corbeil (Goncourt / Place Montrichard),45.6027276,-73.5579303,11,784,626.7345132743363,7.512820512820513,7.241946902654868,0.7960945945945946,1.584070796460177
Parc des Vétérans (des Vétérans / Broadway),45.63147192165401,-73.50819479674101,11,785,487.52941176470586,1.0,8.127058823529412,0.855625,1.0588235294117647
Laval / du Mont-Royal,45.5223645775784,-73.58414590358734,11,786,542.9466666666667,373.93548387096774,8.642800000000001,0.9425126050420168,1.5466666666666666
Paré / Mountain Sights,45.49810026070624,-73.65294188261032,11,787,476.5315315315315,64.94285714285714,7.476936936936936,0.863828947368421,1.5225225225225225
Hogan / Ontario,45.535295480380306,-73.55116009712219,11,788,627.8461538461538,13.928571428571429,7.546483516483517,0.8296825396825397,1.2967032967032968
de Chateaubriand / Jarry,45.54588672296563,-73.62673670053482,11,789,534.8514851485148,29.285714285714285,7.873465346534654,0.8262191780821918,1.5643564356435644
Cégep Marie-Victorin,45.617499783128075,-73.60601127147675,11,790,670.6326530612245,4.153846153846154,7.652857142857143,0.8775833333333334,1.3265306122448979
Ste-Famille / des Pins,45.5125667269925,-73.57640504837036,10,791,652.1666666666666,435.76666666666665,8.19936507936508,0.9589791666666666,1.8015873015873016
Waverly / Van Horne,45.527363,-73.607723,10,792,624.6865671641791,140.4516129032258,8.250373134328358,0.9372135922330097,1.7611940298507462
Gare d'autocars de Montréal (Berri / Ontario),45.516926210319546,-73.56425732374191,10,793,563.56,212.63333333333333,8.11504,0.9620210526315789,1.888
de Chambly / de Rouen,45.54710313981358,-73.54892447590828,9,794,598.2314814814815,36.93333333333333,7.758796296296297,0.8740384615384615,1.5462962962962963
de Hampton / de Monkland,45.47117930747152,-73.6270022392273,9,795,560.7809523809524,51.40625,7.759333333333333,0.8681643835616438,1.438095238095238
Monsabré / Boileau,45.571796348222385,-73.54152023792267,5,796,698.5238095238095,8.607142857142858,7.392261904761905,0.8570178571428572,1.5238095238095237
